subject,group,control,period,product,bid,policy,shock,female,age,bmi
2987188,2980003,0,6,wine,175,TRUE,FALSE,0,53,25.1023913330691
2987188,2980003,0,7,wine,270,TRUE,FALSE,0,53,25.1023913330691
2987188,2980003,0,8,wine,120,TRUE,FALSE,0,53,25.1023913330691
2987613,2980003,0,1,wine,470,FALSE,FALSE,1,50,18.3654729109275
2987613,2980003,0,2,wine,350,FALSE,FALSE,1,50,18.3654729109275
2987613,2980003,0,3,wine,330,FALSE,FALSE,1,50,18.3654729109275
2987613,2980003,0,4,wine,270,FALSE,FALSE,1,50,18.3654729109275
2987613,2980003,0,5,wine,300,TRUE,TRUE,1,50,18.3654729109275
2987613,2980003,0,6,wine,300,TRUE,FALSE,1,50,18.3654729109275
2987613,2980003,0,7,wine,300,TRUE,FALSE,1,50,18.3654729109275
2987613,2980003,0,8,wine,300,TRUE,FALSE,1,50,18.3654729109275
2988156,2980004,0,1,wine,250,FALSE,FALSE,1,43,26.9896193771626
2988156,2980004,0,2,wine,220,FALSE,FALSE,1,43,26.9896193771626
2988156,2980004,0,3,wine,220,FALSE,FALSE,1,43,26.9896193771626
2988156,2980004,0,4,wine,220,FALSE,FALSE,1,43,26.9896193771626
2988156,2980004,0,5,wine,285,TRUE,TRUE,1,43,26.9896193771626
2988156,2980004,0,6,wine,270,TRUE,FALSE,1,43,26.9896193771626
2988156,2980004,0,7,wine,270,TRUE,FALSE,1,43,26.9896193771626
2988156,2980004,0,8,wine,270,TRUE,FALSE,1,43,26.9896193771626
2988919,2980004,0,1,wine,100,FALSE,FALSE,1,50,22.7204383708109
2988919,2980004,0,2,wine,150,FALSE,FALSE,1,50,22.7204383708109
2988919,2980004,0,3,wine,170,FALSE,FALSE,1,50,22.7204383708109
2988919,2980004,0,4,wine,180,FALSE,FALSE,1,50,22.7204383708109
2988919,2980004,0,5,wine,280,TRUE,TRUE,1,50,22.7204383708109
2988919,2980004,0,6,wine,280,TRUE,FALSE,1,50,22.7204383708109
2988919,2980004,0,7,wine,280,TRUE,FALSE,1,50,22.7204383708109
2988919,2980004,0,8,wine,280,TRUE,FALSE,1,50,22.7204383708109
2989594,2980004,0,1,wine,395,FALSE,FALSE,1,29,27.8520079792239
2989594,2980004,0,2,wine,340,FALSE,FALSE,1,29,27.8520079792239
2989594,2980004,0,3,wine,320,FALSE,FALSE,1,29,27.8520079792239
2989594,2980004,0,4,wine,320,FALSE,FALSE,1,29,27.8520079792239
2989594,2980004,0,5,wine,320,TRUE,TRUE,1,29,27.8520079792239
2989594,2980004,0,6,wine,320,TRUE,FALSE,1,29,27.8520079792239
2989594,2980004,0,7,wine,320,TRUE,FALSE,1,29,27.8520079792239
2989594,2980004,0,8,wine,320,TRUE,FALSE,1,29,27.8520079792239
2989616,2980004,0,1,wine,655,FALSE,FALSE,1,47,21.8775510204082
2989616,2980004,0,2,wine,555,FALSE,FALSE,1,47,21.8775510204082
2989616,2980004,0,3,wine,550,FALSE,FALSE,1,47,21.8775510204082
2989616,2980004,0,4,wine,550,FALSE,FALSE,1,47,21.8775510204082
2989616,2980004,0,5,wine,550,TRUE,TRUE,1,47,21.8775510204082
2989616,2980004,0,6,wine,550,TRUE,FALSE,1,47,21.8775510204082
2989616,2980004,0,7,wine,550,TRUE,FALSE,1,47,21.8775510204082
2989616,2980004,0,8,wine,550,TRUE,FALSE,1,47,21.8775510204082
2991961,2990001,0,1,chocolate,120,FALSE,FALSE,0,29,27.4691358024691
2991961,2990001,0,2,chocolate,122,FALSE,FALSE,0,29,27.4691358024691
2991961,2990001,0,3,chocolate,118,FALSE,FALSE,0,29,27.4691358024691
2991961,2990001,0,4,chocolate,107,FALSE,FALSE,0,29,27.4691358024691
2991961,2990001,0,5,chocolate,137,TRUE,TRUE,0,29,27.4691358024691
2991961,2990001,0,6,chocolate,148,TRUE,FALSE,0,29,27.4691358024691
2991961,2990001,0,7,chocolate,123,TRUE,FALSE,0,29,27.4691358024691
2991961,2990001,0,8,chocolate,142,TRUE,FALSE,0,29,27.4691358024691
2992428,2990001,0,1,chocolate,110,FALSE,FALSE,0,49,23.6614386154678
2992428,2990001,0,2,chocolate,120,FALSE,FALSE,0,49,23.6614386154678
2992428,2990001,0,3,chocolate,119,FALSE,FALSE,0,49,23.6614386154678
2992428,2990001,0,4,chocolate,98,FALSE,FALSE,0,49,23.6614386154678
2992428,2990001,0,5,chocolate,124,TRUE,TRUE,0,49,23.6614386154678
2992428,2990001,0,6,chocolate,126,TRUE,FALSE,0,49,23.6614386154678
2992428,2990001,0,7,chocolate,139,TRUE,FALSE,0,49,23.6614386154678
2992428,2990001,0,8,chocolate,147,TRUE,FALSE,0,49,23.6614386154678
2992469,2990001,0,1,chocolate,99,FALSE,FALSE,0,60,26.8744961031981
2992469,2990001,0,2,chocolate,100,FALSE,FALSE,0,60,26.8744961031981
2992469,2990001,0,3,chocolate,100,FALSE,FALSE,0,60,26.8744961031981
2992469,2990001,0,4,chocolate,103,FALSE,FALSE,0,60,26.8744961031981
2992469,2990001,0,5,chocolate,119,TRUE,TRUE,0,60,26.8744961031981
2992469,2990001,0,6,chocolate,120,TRUE,FALSE,0,60,26.8744961031981
2992469,2990001,0,7,chocolate,120,TRUE,FALSE,0,60,26.8744961031981
2992469,2990001,0,8,chocolate,120,TRUE,FALSE,0,60,26.8744961031981
2993569,2990001,0,1,chocolate,125,FALSE,FALSE,1,33,26.346494034401
2993569,2990001,0,2,chocolate,125,FALSE,FALSE,1,33,26.346494034401
2993569,2990001,0,3,chocolate,125,FALSE,FALSE,1,33,26.346494034401
2993569,2990001,0,4,chocolate,125,FALSE,FALSE,1,33,26.346494034401
2993569,2990001,0,5,chocolate,174,TRUE,TRUE,1,33,26.346494034401
2993569,2990001,0,6,chocolate,169,TRUE,FALSE,1,33,26.346494034401
2993569,2990001,0,7,chocolate,169,TRUE,FALSE,1,33,26.346494034401
2993569,2990001,0,8,chocolate,169,TRUE,FALSE,1,33,26.346494034401
2994054,2990002,0,1,chocolate,188,FALSE,FALSE,1,38,25.390625
2994054,2990002,0,2,chocolate,178,FALSE,FALSE,1,38,25.390625
2994054,2990002,0,3,chocolate,177,FALSE,FALSE,1,38,25.390625
2994054,2990002,0,4,chocolate,177,FALSE,FALSE,1,38,25.390625
2994054,2990002,0,5,chocolate,188,TRUE,TRUE,1,38,25.390625
2994054,2990002,0,6,chocolate,188,TRUE,FALSE,1,38,25.390625
2994054,2990002,0,7,chocolate,188,TRUE,FALSE,1,38,25.390625
2994054,2990002,0,8,chocolate,188,TRUE,FALSE,1,38,25.390625
2994415,2990002,0,1,chocolate,60,FALSE,FALSE,1,51,19.53125
2994415,2990002,0,2,chocolate,60,FALSE,FALSE,1,51,19.53125
2994415,2990002,0,3,chocolate,60,FALSE,FALSE,1,51,19.53125
2994415,2990002,0,4,chocolate,60,FALSE,FALSE,1,51,19.53125
2994415,2990002,0,5,chocolate,100,TRUE,TRUE,1,51,19.53125
2994415,2990002,0,6,chocolate,100,TRUE,FALSE,1,51,19.53125
2994415,2990002,0,7,chocolate,100,TRUE,FALSE,1,51,19.53125
2994415,2990002,0,8,chocolate,100,TRUE,FALSE,1,51,19.53125
2995538,2990002,0,1,chocolate,45,FALSE,FALSE,1,43,25.9701155481953
2995538,2990002,0,2,chocolate,45,FALSE,FALSE,1,43,25.9701155481953
2995538,2990002,0,3,chocolate,45,FALSE,FALSE,1,43,25.9701155481953
2995538,2990002,0,4,chocolate,45,FALSE,FALSE,1,43,25.9701155481953
2995538,2990002,0,5,chocolate,75,TRUE,TRUE,1,43,25.9701155481953
2995538,2990002,0,6,chocolate,75,TRUE,FALSE,1,43,25.9701155481953
2995538,2990002,0,7,chocolate,75,TRUE,FALSE,1,43,25.9701155481953
2995538,2990002,0,8,chocolate,75,TRUE,FALSE,1,43,25.9701155481953
2995829,2990002,0,1,chocolate,190,FALSE,FALSE,0,29,21.8775510204082
2995829,2990002,0,2,chocolate,120,FALSE,FALSE,0,29,21.8775510204082
2995829,2990002,0,3,chocolate,110,FALSE,FALSE,0,29,21.8775510204082
2995829,2990002,0,4,chocolate,110,FALSE,FALSE,0,29,21.8775510204082
2995829,2990002,0,5,chocolate,150,TRUE,TRUE,0,29,21.8775510204082
2995829,2990002,0,6,chocolate,150,TRUE,FALSE,0,29,21.8775510204082
2995829,2990002,0,7,chocolate,100,TRUE,FALSE,0,29,21.8775510204082
2995829,2990002,0,8,chocolate,150,TRUE,FALSE,0,29,21.8775510204082
2996155,2990003,0,1,chocolate,110,FALSE,FALSE,1,52,21.8299521999323
2996155,2990003,0,2,chocolate,90,FALSE,FALSE,1,52,21.8299521999323
2996155,2990003,0,3,chocolate,98,FALSE,FALSE,1,52,21.8299521999323
2996155,2990003,0,4,chocolate,100,FALSE,FALSE,1,52,21.8299521999323
2996155,2990003,0,5,chocolate,120,TRUE,TRUE,1,52,21.8299521999323
2996155,2990003,0,6,chocolate,115,TRUE,FALSE,1,52,21.8299521999323
2996155,2990003,0,7,chocolate,110,TRUE,FALSE,1,52,21.8299521999323
2996155,2990003,0,8,chocolate,100,TRUE,FALSE,1,52,21.8299521999323
2996302,2990003,0,1,chocolate,118,FALSE,FALSE,1,50,24.7720967102656
2996302,2990003,0,2,chocolate,115,FALSE,FALSE,1,50,24.7720967102656
2996302,2990003,0,3,chocolate,100,FALSE,FALSE,1,50,24.7720967102656
2996302,2990003,0,4,chocolate,95,FALSE,FALSE,1,50,24.7720967102656
2996302,2990003,0,5,chocolate,95,TRUE,TRUE,1,50,24.7720967102656
2996302,2990003,0,6,chocolate,95,TRUE,FALSE,1,50,24.7720967102656
2996302,2990003,0,7,chocolate,95,TRUE,FALSE,1,50,24.7720967102656
2996302,2990003,0,8,chocolate,95,TRUE,FALSE,1,50,24.7720967102656
2997188,2990003,0,1,chocolate,180,FALSE,FALSE,1,44,21.4535737137265
2997188,2990003,0,2,chocolate,100,FALSE,FALSE,1,44,21.4535737137265
2997188,2990003,0,3,chocolate,100,FALSE,FALSE,1,44,21.4535737137265
2997188,2990003,0,4,chocolate,80,FALSE,FALSE,1,44,21.4535737137265
2997188,2990003,0,5,chocolate,150,TRUE,TRUE,1,44,21.4535737137265
2997188,2990003,0,6,chocolate,120,TRUE,FALSE,1,44,21.4535737137265
2997188,2990003,0,7,chocolate,100,TRUE,FALSE,1,44,21.4535737137265
2997188,2990003,0,8,chocolate,100,TRUE,FALSE,1,44,21.4535737137265
2997613,2990003,0,1,chocolate,75,FALSE,FALSE,0,33,22.5710475017954
2997613,2990003,0,2,chocolate,82,FALSE,FALSE,0,33,22.5710475017954
2997613,2990003,0,3,chocolate,85,FALSE,FALSE,0,33,22.5710475017954
2997613,2990003,0,4,chocolate,85,FALSE,FALSE,0,33,22.5710475017954
2997613,2990003,0,5,chocolate,90,TRUE,TRUE,0,33,22.5710475017954
2997613,2990003,0,6,chocolate,95,TRUE,FALSE,0,33,22.5710475017954
2997613,2990003,0,7,chocolate,95,TRUE,FALSE,0,33,22.5710475017954
2997613,2990003,0,8,chocolate,95,TRUE,FALSE,0,33,22.5710475017954
2998156,2990004,0,1,chocolate,150,FALSE,FALSE,1,57,22.9590876585494
2998156,2990004,0,2,chocolate,110,FALSE,FALSE,1,57,22.9590876585494
2998156,2990004,0,3,chocolate,100,FALSE,FALSE,1,57,22.9590876585494
2998156,2990004,0,4,chocolate,75,FALSE,FALSE,1,57,22.9590876585494
2998156,2990004,0,5,chocolate,100,TRUE,TRUE,1,57,22.9590876585494
2998156,2990004,0,6,chocolate,100,TRUE,FALSE,1,57,22.9590876585494
2998156,2990004,0,7,chocolate,100,TRUE,FALSE,1,57,22.9590876585494
2998156,2990004,0,8,chocolate,100,TRUE,FALSE,1,57,22.9590876585494
2998919,2990004,0,1,chocolate,110,FALSE,FALSE,1,50,24.034609838167
2998919,2990004,0,2,chocolate,110,FALSE,FALSE,1,50,24.034609838167
2998919,2990004,0,3,chocolate,100,FALSE,FALSE,1,50,24.034609838167
2998919,2990004,0,4,chocolate,100,FALSE,FALSE,1,50,24.034609838167
2998919,2990004,0,5,chocolate,100,TRUE,TRUE,1,50,24.034609838167
2998919,2990004,0,6,chocolate,100,TRUE,FALSE,1,50,24.034609838167
2998919,2990004,0,7,chocolate,100,TRUE,FALSE,1,50,24.034609838167
2998919,2990004,0,8,chocolate,100,TRUE,FALSE,1,50,24.034609838167
2999594,2990004,0,1,chocolate,49,FALSE,FALSE,0,47,20.5498866213152
2999594,2990004,0,2,chocolate,69,FALSE,FALSE,0,47,20.5498866213152
2999594,2990004,0,3,chocolate,69,FALSE,FALSE,0,47,20.5498866213152
2999594,2990004,0,4,chocolate,70,FALSE,FALSE,0,47,20.5498866213152
2999594,2990004,0,5,chocolate,95,TRUE,TRUE,0,47,20.5498866213152
2999594,2990004,0,6,chocolate,90,TRUE,FALSE,0,47,20.5498866213152
2999594,2990004,0,7,chocolate,90,TRUE,FALSE,0,47,20.5498866213152
2999594,2990004,0,8,chocolate,89,TRUE,FALSE,0,47,20.5498866213152
2999616,2990004,0,1,chocolate,74,FALSE,FALSE,1,28,22.038567493113
2999616,2990004,0,2,chocolate,59,FALSE,FALSE,1,28,22.038567493113
2999616,2990004,0,3,chocolate,65,FALSE,FALSE,1,28,22.038567493113
2999616,2990004,0,4,chocolate,65,FALSE,FALSE,1,28,22.038567493113
2999616,2990004,0,5,chocolate,79,TRUE,TRUE,1,28,22.038567493113
2999616,2990004,0,6,chocolate,79,TRUE,FALSE,1,28,22.038567493113
2999616,2990004,0,7,chocolate,79,TRUE,FALSE,1,28,22.038567493113
2999616,2990004,0,8,chocolate,79,TRUE,FALSE,1,28,22.038567493113
